id,name_primary,name_en,type_vn,type_en,source,state,inedible_portion_pct,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sodium_mg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,zinc_mg,copper_mcg,manganese_mg,beta_carotene_mcg,vitamin_a_mcg,vitamin_d_mcg,vitamin_e_mg,vitamin_k_mcg,vitamin_c_mg,vitamin_b1_mg,vitamin_b2_mg,vitamin_pp_mg,vitamin_b5_mg,vitamin_b6_mg,vitamin_b9_mcg,vitamin_b12_mcg,vitamin_h_mcg,last_verified
fao_vn_2007_8057_raw,Bột cá,Fish flour with bones,Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,0.0,323.0,71.2,3.0,2.9,0.0,,505.0,50.0,,207.0,,,,,0.0,,,,,0.0,0.03,0.38,,,,,,,2026-02-26
fao_vn_2007_8058_raw,Ruốc cá quả,"Shredded snake-head fish, salted and dried",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,0.0,312.0,65.7,3.0,4.1,0.0,,26.0,,,654.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_8059_raw,Ruốc tôm,"Shredded shrimp, salted and dried",Thủy sản và sản phẩm chế biến,"Fish, shellfish and products",FAO_VN_2007,raw,0.0,305.0,65.5,3.7,3.1,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_9001_raw,Trứng gà,"Hen egg, raw, whole",Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,14.0,166.0,14.8,0.5,11.6,0.0,158.0,55.0,2.7,11.0,210.0,176.0,0.9,55.0,0.04,0.0,700.0,0.88,0.97,0.3,0.0,0.16,0.31,0.2,1.438,0.143,0.0,1.29,25.0,2026-02-26
fao_vn_2007_9002_raw,Lòng đỏ trứng gà,"Hen egg, yolk",Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,0.0,327.0,13.6,1.0,29.8,0.0,108.0,134.0,7.0,14.0,532.0,169.0,3.7,125.0,0.06,88.0,960.0,2.68,2.58,0.7,0.0,0.32,0.52,0.0,2.99,0.35,0.0,1.95,60.0,2026-02-26
fao_vn_2007_9003_raw,Lòng trắng trứng gà,"Hen egg, white",Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,0.0,46.0,10.3,1.0,0.1,0.0,215.0,19.0,0.3,7.0,16.0,172.0,0.2,25.0,0.01,0.0,0.0,,,,0.0,0.01,0.26,0.1,0.19,0.005,0.0,0.09,0.0,2026-02-26
fao_vn_2007_9004_raw,Trứng vịt,"Duck egg, whole",Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,12.0,184.0,13.0,1.0,14.2,0.0,191.0,71.0,3.2,17.0,210.0,258.0,0.8,62.0,0.04,14.0,360.0,,1.34,0.4,0.0,0.15,0.3,0.1,1.862,0.25,0.0,5.4,,2026-02-26
fao_vn_2007_9005_raw,Lòng đỏ trứng vịt,"Duck egg, yolk",Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,0.0,364.0,13.6,4.8,32.3,0.0,,146.0,5.6,,328.0,,,,,695.0,1625.0,,,,0.0,0.54,0.94,0.2,,,,,,2026-02-26
fao_vn_2007_9006_raw,Lòng trắng trứng vịt,"Duck egg, white",Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,0.0,47.0,10.7,0.8,0.1,0.0,,6.0,,,8.0,,,,,0.0,0.0,,,,0.0,,0.2,0.2,,,,,,2026-02-26
fao_vn_2007_9007_raw,Trứng chim cút,Quail egg,Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,11.0,154.0,13.1,0.4,11.1,0.0,141.0,64.0,3.65,13.0,226.0,132.0,1.47,62.0,0.04,11.0,155.0,,1.08,0.3,0.0,0.13,0.79,0.2,1.761,0.15,0.0,1.58,,2026-02-26
fao_vn_2007_9008_raw,Trứng cá,Fish roe,Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,0.0,171.0,20.5,0.0,9.9,0.0,,28.0,1.1,,230.0,,,,,,,,,,24.0,0.93,0.65,1.5,,,,,,2026-02-26
fao_vn_2007_9009_raw,Trứng cá muối,"Fish caviar, black and red, granule",Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,0.0,274.0,24.6,3.5,17.9,0.0,1500.0,275.0,11.88,300.0,356.0,181.0,0.95,110.0,0.05,0.0,561.0,5.8,7.0,0.7,0.0,0.19,0.62,0.1,3.5,0.32,0.0,20.0,,2026-02-26
fao_vn_2007_9010_raw,Trứng vịt lộn,"Duck egg, embryonated",Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,12.0,182.0,13.6,4.0,12.4,0.0,,82.0,3.0,,212.0,,,,,435.0,875.0,,,,3.0,0.12,0.25,0.8,,,,,,2026-02-26
fao_vn_2007_9011_raw,Bột trứng,Chicken egg powder,Trứng và sản phẩm chế biến,Egg and products,FAO_VN_2007,raw,0.0,563.0,44.0,1.8,42.2,0.0,,186.0,9.3,,786.0,,,,,770.0,1340.0,,,,,0.35,1.23,0.2,,,,,,2026-02-26
fao_vn_2007_10001_raw,Sữa bò tươi,"Milk cow, fresh (fluid)",Sữa và sản phẩm chế biến,Milk and products,FAO_VN_2007,raw,0.0,74.0,3.9,4.8,4.4,0.0,380.0,120.0,0.1,16.0,95.0,143.0,0.4,20.0,0.0,22.0,50.0,1.0,0.06,0.2,1.0,0.05,0.19,0.1,0.362,0.036,0.0,0.44,1.4,2026-02-26
fao_vn_2007_10002_raw,Sữa dê tươi,"Milk goat's, whole",Sữa và sản phẩm chế biến,Milk and products,FAO_VN_2007,raw,0.0,69.0,3.5,4.5,4.1,0.0,50.0,147.0,0.1,14.0,126.0,204.0,0.3,46.0,0.02,20.0,50.0,0.3,0.07,0.3,3.0,0.04,0.18,0.3,0.31,0.046,0.0,0.07,2.0,2026-02-26
fao_vn_2007_10003_raw,Sữa mẹ (sữa người),"Breast milk (Human milk, whole).",Sữa và sản phẩm chế biến,Milk and products,FAO_VN_2007,raw,0.0,61.0,1.5,7.0,3.0,0.0,15.0,34.0,0.1,2.0,15.0,41.0,0.4,14.0,0.01,1.0,90.0,0.1,0.08,0.3,6.0,0.01,0.04,0.1,0.223,0.011,0.0,0.05,0.7,2026-02-26
fao_vn_2007_10004_raw,Sữa chua (từ sữa bò),Yogurt (whole milk),Sữa và sản phẩm chế biến,Milk and products,FAO_VN_2007,raw,0.0,61.0,3.3,3.6,3.7,0.0,46.0,120.0,0.1,12.0,95.0,155.0,0.59,9.0,0.0,11.0,25.0,,,,1.0,0.04,0.2,0.1,0.389,0.032,0.0,0.37,,2026-02-26
fao_vn_2007_10005_raw,Sữa chua vớt béo,"Yogurt, chocolate, nonfat milk",Sữa và sản phẩm chế biến,Milk and products,FAO_VN_2007,raw,0.0,103.0,3.5,22.3,0.0,1.2,135.0,143.0,0.06,40.0,109.0,339.0,1.13,209.0,,,4.0,,0.0,0.0,1.0,0.04,0.2,0.1,,0.047,0.0,0.5,,2026-02-26
fao_vn_2007_10006_raw,Sữa bột toàn phần,"Milk powder, whole",Sữa và sản phẩm chế biến,Milk and products,FAO_VN_2007,raw,0.0,494.0,27.0,38.0,26.0,0.0,371.0,939.0,1.1,85.0,790.0,1330.0,3.34,80.0,0.04,43.0,318.0,7.8,0.48,1.8,10.0,0.24,1.31,0.7,2.271,0.302,0.0,3.25,10.0,2026-02-26
fao_vn_2007_10007_raw,Sữa bột tách béo,Skimmed milk powder,Sữa và sản phẩm chế biến,Milk and products,FAO_VN_2007,raw,0.0,357.0,35.0,52.0,1.0,0.0,535.0,1400.0,0.45,110.0,980.0,1794.0,4.08,41.0,0.02,1.0,6.0,8.3,0.0,0.1,6.0,0.42,0.6,1.2,3.568,0.361,0.0,4.03,16.0,2026-02-26
fao_vn_2007_10008_raw,Sữa đặc có đường Việt Nam,"Milk condensed, sweetened",Sữa và sản phẩm chế biến,Milk and products,FAO_VN_2007,raw,0.0,336.0,8.1,56.0,8.8,0.0,,307.0,0.6,,219.0,,,,,50.0,58.0,,,,0.0,0.06,0.3,0.2,,,,,,2026-02-26
fao_vn_2007_10009_raw,Pho mát,Cheese (whole fat),Sữa và sản phẩm chế biến,Milk and products,FAO_VN_2007,raw,0.0,380.0,25.5,0.0,30.9,0.0,621.0,760.0,0.5,28.0,424.0,98.0,3.11,31.0,0.01,118.0,275.0,0.3,0.29,2.8,1.0,0.1,0.51,0.1,0.413,0.074,0.0,0.83,1.7,2026-02-26
fao_vn_2007_11001_raw,Chuối nước đường,"Banana, canned, sweetened",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,58.0,0.5,13.9,0.0,1.3,,12.0,0.6,,160.0,,,,,,,,,,9.0,,,,,,,,,2026-02-26
fao_vn_2007_11002_raw,Dưa chuột hộp,Cucumber (canned),Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,8.0,0.3,1.2,0.2,3.1,1208.0,12.0,0.3,4.0,16.0,23.0,0.02,85.0,0.01,55.0,,,0.06,13.0,2.0,0.02,0.03,0.1,0.038,0.009,0.0,0.0,,2026-02-26
fao_vn_2007_11003_raw,Dứa hộp,"Pineapple, canned, sweetened",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,53.0,0.4,12.7,0.1,0.8,1.0,20.0,0.3,16.0,12.0,105.0,0.12,103.0,1.1,23.0,,,0.01,0.3,14.0,0.06,0.01,0.2,0.1,0.074,0.0,0.0,,2026-02-26
fao_vn_2007_11004_cooked,Lạc chao dầu,"Peanut, oil fried",Đồ hộp,Canned food,FAO_VN_2007,cooked,0.0,680.0,25.7,10.3,59.5,,,,,,,,,,,0.0,,,,,,,,,,,,,,2026-02-26
fao_vn_2007_11005_raw,Mắc coọc nước đường,Pyrus pachis in syrup,Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,56.0,0.2,13.7,0.0,0.7,,20.0,0.4,,16.0,,,,,0.0,,,,,14.0,,,,,,,,,2026-02-26
fao_vn_2007_11006_raw,Mận nước đường,"Plum, canned, sweetened",Đồ hộp,Canned food,FAO_VN_2007,raw,10.0,64.0,0.4,15.4,0.1,0.9,20.0,16.0,0.86,5.0,15.0,93.0,0.08,38.0,0.03,127.0,,,0.18,4.3,0.0,0.02,0.04,0.3,0.072,0.027,0.0,0.0,,2026-02-26
fao_vn_2007_11007_raw,Mứt bí ngô,Dried preserved squash,Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,198.0,0.5,49.1,0.0,0.7,,32.0,,,92.0,,,,,0.0,,,,,,,,,,,,,,2026-02-26
fao_vn_2007_11008_raw,Mứt cam có vỏ,"Orange marmalade, jellies",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,218.0,0.4,54.2,0.0,2.2,,28.0,0.26,,22.0,,,,,50.0,,,,,,0.03,0.01,0.0,,,,,,2026-02-26
fao_vn_2007_11009_raw,Mứt chuối,Banana jam,Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,218.0,0.7,53.9,0.0,1.3,,28.0,0.3,,28.0,,,,,0.0,,,,,,,,,,,,,,2026-02-26
fao_vn_2007_11010_raw,Mứt dứa,Pineapple jam,Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,208.0,0.5,51.5,0.0,0.4,,20.0,0.3,,16.0,,,,,20.0,,,,,13.0,0.09,0.05,0.3,,,,,,2026-02-26
fao_vn_2007_11011_raw,Mứt đu đủ,Papaya jam,Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,178.0,0.4,44.1,0.0,2.0,,24.0,,,30.0,,,,,,,,,,,,,,,,,,,2026-02-27
fao_vn_2007_11012_raw,Nhãn nước đường,"Longan, canned, sweetened",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,62.0,0.5,15.0,0.0,1.0,,12.0,0.3,,230.0,,,,,0.0,,,,,32.0,,0.04,0.1,,,,,,2026-02-26
fao_vn_2007_11013_raw,Nước dứa hộp,Pineapple juice,Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,53.0,0.4,12.6,0.1,0.2,2.0,32.0,0.3,12.0,12.0,130.0,0.11,69.0,0.5,3.0,,,0.02,0.3,41.0,0.04,0.01,0.2,0.056,0.1,0.0,0.0,,2026-02-26
fao_vn_2007_11014_raw,Vải nước đường,"Litchi, canned, sweetened",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,60.0,0.4,14.7,0.0,1.1,,8.0,0.6,,160.0,,,,,0.0,,,,,10.0,,0.04,0.1,,,,,,2026-02-26
fao_vn_2007_11015_raw,Cá thu hộp,"Mackerel, canned",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,207.0,24.8,0.0,12.0,,,50.0,1.6,,260.0,,,,,0.0,,,,,,0.02,0.1,6.5,,,,,7.0,2026-02-26
fao_vn_2007_11016_raw,Cá trích hộp,"Herring, canned",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,233.0,22.3,3.5,14.4,,,86.0,2.3,,437.0,,,,,0.0,28.0,,,,,0.02,0.12,2.5,,,,,,2026-02-26
fao_vn_2007_11017_raw,Thịt bò hộp,"Beef, canned",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,251.0,16.4,0.0,20.6,,,13.0,2.9,,250.0,,,,,0.0,,,,,,,0.23,2.5,,,,,,2026-02-26
fao_vn_2007_11018_raw,Thịt gà hộp,"Chicken, canned",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,273.0,17.0,0.0,22.8,,,108.0,2.8,,138.0,,,,,0.0,520.0,,,,,0.09,0.37,2.4,,,,,,2026-02-26
fao_vn_2007_11019_raw,Thịt lợn hộp,"Pork, canned",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,344.0,17.3,2.7,29.3,,,9.0,1.2,,200.0,,,,,0.0,,,,,0.0,0.19,0.21,3.2,,,,,,2026-02-26
fao_vn_2007_11020_raw,"Thịt lợn, thịt bò xay hộp","Pork and beef, minced canned",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,244.0,16.0,0.0,20.0,,,8.0,2.1,,120.0,,,,,0.0,8.0,,,,1.0,0.26,0.19,5.5,,,,,,2026-02-26
fao_vn_2007_11021_raw,Thịt vịt hầm,"Duck, stewed meat",Đồ hộp,Canned food,FAO_VN_2007,raw,0.0,224.0,19.6,0.0,16.2,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_12001_raw,Bánh bích cốt,Whole wheat rusk,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,346.0,12.3,71.3,1.3,0.8,,39.0,2.7,,231.0,,,,,13.0,86.0,,,,0.0,0.36,0.18,0.2,,,,,,2026-02-26
fao_vn_2007_12002_raw,Bánh bích quy,Biscuits,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,376.0,8.8,75.1,4.5,0.5,,75.0,3.6,,79.0,,,,,75.0,19.0,,,,0.0,0.4,0.26,0.7,,,,,,2026-02-26
fao_vn_2007_12003_raw,Bánh chả,Sweet meat pie in lumps,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,395.0,3.4,80.5,6.6,1.0,,42.0,1.9,,29.0,,,,,5.0,,,,,0.0,0.04,0.07,0.4,,,,,,2026-02-26
fao_vn_2007_12004_raw,Bánh con cá,"Small biscuits, fish figured","Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,368.0,7.5,79.6,2.2,0.2,,54.0,2.9,,99.0,,,,,5.0,,,,,0.0,0.13,0.13,0.9,,,,,,2026-02-26
fao_vn_2007_12005_raw,Bánh đậu xanh,Mungbean cake,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,416.0,15.6,62.4,11.5,1.1,,111.0,3.4,,273.0,,,,,105.0,,,,,0.0,0.2,0.15,6.6,,,,,,2026-02-26
fao_vn_2007_12006_raw,Bánh kem xốp,Wafers filled,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,492.0,8.3,60.7,24.0,3.5,,86.0,0.8,,125.0,,,,,0.0,84.0,,,,0.0,0.12,0.31,0.6,,,,,,2026-02-26
fao_vn_2007_12007_raw,Bánh khảo chay,"Rice cake, plain","Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,376.0,3.2,90.2,0.3,0.2,,2.0,0.1,,1.0,,,,,0.0,,,,,0.0,0.04,,,,,,,,2026-02-26
fao_vn_2007_12008_raw,Bánh quế,Cinnamon waffle (roll),"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,435.0,8.3,76.4,10.7,0.3,,33.0,2.0,,115.0,,,,,75.0,12.0,,,,0.0,0.04,1.9,0.7,,,,,,2026-02-26
fao_vn_2007_12009_raw,Bánh sô cô la,"Chocolate, filled","Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,449.0,3.9,68.8,17.6,0.0,,58.0,3.7,,142.0,,,,,10.0,13.0,,,,0.0,0.04,0.17,0.4,,,,,,2026-02-26
fao_vn_2007_12010_raw,Bánh thỏi sô cô la,"Chocolate, sweet","Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,543.0,4.9,62.5,30.4,,,280.0,1.5,,280.0,,,,,2.0,,,,,0.0,0.03,0.01,0.6,,,,,3.0,2026-02-26
fao_vn_2007_12011_raw,Bánh trứng nhện,Small biscuit,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,369.0,9.6,74.2,3.7,0.2,,76.0,3.9,,140.0,,,,,105.0,17.0,,,,0.0,0.15,0.36,0.9,,,,,,2026-02-26
fao_vn_2007_12012_raw,Bột ca cao,Cocoa powder,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,414.0,19.6,53.0,13.7,4.6,21.0,128.0,13.86,499.0,734.0,1524.0,6.81,3788.0,3.84,0.0,0.0,,0.1,2.5,0.0,0.08,0.24,2.2,0.254,0.118,0.0,0.0,,2026-02-26
fao_vn_2007_12013_raw,Đường cát,Refined sugar,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,390.0,0.0,97.4,0.0,0.0,39.0,178.0,5.8,29.0,72.0,346.0,0.18,298.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.3,0.111,0.026,0.0,0.0,0.0,2026-02-26
fao_vn_2007_12014_raw,Đường kính,Granulated sugar,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,397.0,0.0,99.3,0.0,0.0,,0.0,0.06,,0.0,2.0,,,,0.0,,,,,0.0,0.0,0.03,0.0,,,,,,2026-02-26
fao_vn_2007_12015_raw,Kẹo bơ cứng,"Toffee, sweets","Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,448.0,2.1,71.1,17.2,0.0,,64.0,0.76,,64.0,,,,,0.0,,,,,0.0,,,0.4,,,,,,2026-02-26
fao_vn_2007_12016_raw,Kẹo cà phê,Coffee sweets,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,378.0,0.0,91.5,1.3,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_12017_raw,Kẹo cam chanh,"Sweets, caramel with citron, orange aroma","Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,377.0,0.0,93.1,0.5,0.3,,23.0,1.4,,12.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_12018_raw,Kẹo dừa mềm,Sweets with coconut aroma,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,415.0,0.6,75.6,12.2,2.5,,16.0,0.4,,7.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_12019_raw,Kẹo dứa mềm,Pineapple sweets candy,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,415.0,0.6,75.6,12.2,2.5,,16.0,0.4,,7.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_12020_raw,Kẹo lạc,Peanut candy,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,449.0,10.3,64.8,16.5,2.2,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_12021_raw,Kẹo Pastille (kẹo ngậm bạc hà),Menthol pastille,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,356.0,5.2,83.8,0.0,,,96.0,1.6,,18.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_12022_raw,Kẹo sô cô la,Sweets with chocolate,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,388.0,1.6,85.1,4.6,1.2,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_12023_raw,Kẹo sữa,Sweets with milk,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,390.0,2.9,83.0,5.2,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_12024_raw,Kẹo vừng viên,Sesame candy,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,417.0,2.8,85.9,6.9,1.7,,,,,,,,,,0.0,,,,,0.0,0.05,0.02,,,,,,,2026-02-26
fao_vn_2007_12025_raw,Mạch nha,Malt,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,331.0,0.2,82.5,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,,0.1,0.2,,,,,,2026-02-26
fao_vn_2007_12026_raw,Mật ong,Honey,"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,327.0,0.4,81.3,0.0,0.0,4.0,5.0,0.9,2.0,16.0,52.0,0.22,36.0,0.08,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.04,0.2,0.068,0.024,0.0,0.0,0.0,2026-02-26
fao_vn_2007_12027_raw,Mứt lạc,Peanut sugar (Jam),"Đồ ngọt (đường, bánh, mứt, kẹo)","Sugar, confectionery",FAO_VN_2007,raw,0.0,431.0,5.4,82.9,8.6,0.7,,,,,,,,,,0.0,,,,,0.0,0.16,0.03,3.0,,,,,,2026-02-26
fao_vn_2007_13001_raw,Cary bột,"Cari powder (Mix, turmeric, red pepper and other spices)","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,283.0,8.2,46.0,7.3,8.9,,906.0,,,421.0,,,,,380.0,,,,,,0.03,0.4,2.3,,,,,,2026-02-26
fao_vn_2007_13002_raw,Gừng khô (bột),"Ginger root, dried powder","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,323.0,9.1,58.3,5.9,12.5,32.0,180.0,11.52,184.0,148.0,1343.0,4.72,480.0,26.5,88.0,,,18.02,0.8,7.0,0.16,0.27,8.4,,0.84,0.0,0.0,,2026-02-26
fao_vn_2007_13003_raw,Gừng tươi,"Ginger root, fresh","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,10.0,29.0,0.4,5.1,0.8,3.3,7.0,60.0,2.5,43.0,8.0,316.0,0.34,226.0,0.23,0.0,,,0.26,0.1,5.0,0.04,0.04,0.7,0.203,0.16,0.0,0.0,,2026-02-26
fao_vn_2007_13004_raw,Hạt tiêu,"Peppercorn, seeds","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,231.0,7.0,34.1,7.4,33.5,44.0,732.0,4.6,19.0,44.0,1259.0,0.3,100.0,0.1,156.0,,,0.72,163.7,0.0,0.05,0.06,2.6,,0.34,0.0,,,2026-02-26
fao_vn_2007_13005_raw,Muối,Table salt,"Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,0.0,0.0,0.0,0.0,0.0,38758.0,150.0,0.81,0.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-26
fao_vn_2007_13006_raw,"Nghệ khô, bột","Turmeric rhizome, dried powder","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,295.0,7.8,43.8,9.9,21.1,38.0,146.0,18.6,193.0,284.0,2525.0,4.35,603.0,7.83,0.0,,,3.1,13.4,26.0,0.03,0.12,2.3,,1.8,0.0,0.0,,2026-02-26
fao_vn_2007_13007_raw,Nghệ tươi,"Turmeric, rhizome, fresh","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,10.0,25.0,1.1,4.4,0.3,6.5,52.0,12.0,,,22.0,587.0,,,,,,,,,4.0,0.03,0.03,0.4,,,,,,2026-02-26
fao_vn_2007_13008_raw,ớt khô bột,"Red pepper, dried powder","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,227.0,15.6,31.8,4.2,23.6,,85.0,17.0,,380.0,,,,,8442.0,,,,,0.0,0.61,0.9,8.1,,,,,,2026-02-26
fao_vn_2007_13009_raw,Riềng,"Alpinia root, fresh","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,10.0,26.0,0.3,2.5,,3.7,,24.0,,,28.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_13010_raw,Magi,Soybean sauce,"Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,65.0,10.5,5.6,0.1,0.0,5586.0,20.0,2.38,40.0,130.0,212.0,0.43,135.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.15,4.0,0.376,0.2,0.0,0.0,,2026-02-26
fao_vn_2007_13011_raw,Mắm tôm đặc,Shrimp sauce concentrate,"Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,73.0,14.8,0.0,1.5,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_13012_raw,Mắm tôm loãng,"Shrimp sauce, diluted","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,44.0,7.0,2.1,0.8,0.0,,645.0,,,226.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_13013_raw,Mắm tép chua,"Tiny shrimp, sour sauce","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,68.0,8.7,5.5,1.2,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_13014_raw,Nước mắm cá (loại đặc biệt),Fish - sauce (super quality).,"Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,60.0,15.0,0.0,0.0,0.0,,387.0,2.7,,247.0,,,,,0.0,,,,,0.0,0.09,0.86,,,,,,,2026-02-26
